"occ","y4_hhid","indidy4","hh_b01","hh_b02","hh_b03_1","hh_b03_2","hh_b04","hh_b05","hh_b06","hh_b07","hh_b08","hh_b09_1","hh_b09_2","hh_b10","hh_b11","hh_b12","hh_b13","hh_b14","hh_b15","hh_b16","hh_b17","hh_b18","hh_b19","hh_b20","hh_b21_1","hh_b21_2","hh_b21_3","hh_b21_4","hh_b22","hh_b23_1","hh_b23_2","hh_b23_3","hh_b23_4","hh_b24","hh_b25","hh_b26","hh_b27_1","hh_b27_2","hh_b27_3","hh_b28","hh_b29_1","hh_b29_2","hh_b29_3"
2,"4173-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,2,99,1,31,1,,0,16,97,,3,97,,3,1,1,1,2,,,,1,1,,,,2,,1,"KIBAHA",6,2,1,"KINONDONI",7,1
1,"4174-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,1,99,1,31,1,,0,10,98,5,3,97,,3,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"4174-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,2,99,1,31,1,,0,10,98,22,1,98,22,3,1,1,1,2,,,,1,1,,,,2,,1,"KIBAHA",6,2,3,"KISARAWE",6,3
3,"4174-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4174-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,7,2,,11,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4175-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",66,1,99,1,31,1,,0,10,98,41,2,98,55,2,1,1,1,2,,,,1,2,,,,2,,20,"KIBAHA",6,2,1,"ULANGA",5,4
2,"4175-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,2,99,1,31,1,,0,10,98,43,2,98,23,2,1,1,1,2,,,,1,1,,,,2,,20,"KIBAHA",6,2,4,"ULANGA",5,4
3,"4175-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,3,99,1,31,1,,0,10,1,,,2,,,1,4,,,,,,,,,,,,,20,"KIBAHA",6,2,4,"KIBAHA",6,2
4,"4175-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,3,99,1,31,1,,0,10,1,,,2,,,1,6,,,,,,,,,,,,,2,"KIBAHA",6,2,4,"KIBAHA",6,2
5,"4175-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,,8,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
6,"4175-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
7,"4175-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,6,99,1,31,1,,0,14,98,8,2,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
8,"4175-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,6,99,1,31,1,,0,14,98,7,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"4176-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",64,1,99,1,31,1,,0,1,98,40,1,98,30,1,1,1,1,3,,,,1,2,,,,2,,31,"MOROGORO RURAL",5,2,4,"MOROGORO RURAL",5,2
2,"4176-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",49,2,99,1,31,1,,0,1,97,,7,97,,7,1,1,1,3,,,,1,1,,,,2,,31,"MOROGORO RURAL",5,2,3,"MOROGORO RURAL",5,2
3,"4176-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,8,99,1,31,1,,0,16,98,20,3,98,21,3,1,6,,,,,,,,,,,,,2,"MOROGORO RURAL",5,2,4,"MOROGORO RURAL",5,2
1,"4177-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",44,1,99,1,31,1,,0,10,97,,3,98,35,1,1,1,4,2,,,,2,,,,,1,,7,"KINONDONI",7,1,3,"KISARAWE",6,3
2,"4177-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,,0,14,97,,3,1,,,1,6,,,,,,,,,,,,,7,"KINONDONI",7,1,4,"KISARAWE",6,3
1,"4178-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",53,1,99,1,31,1,,0,10,98,31,5,98,44,3,1,1,3,3,,,,1,2,,,,2,,52,"BAGAMOYO",6,1,4,"BAGAMOYO",6,1
2,"4178-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,2,99,1,31,1,,0,10,97,,1,98,35,1,1,1,3,3,,,,1,1,,,,2,,39,"BAGAMOYO",6,1,4,"BAGAMOYO",6,1
3,"4178-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,3,99,1,31,1,,0,1,1,,,98,4,3,1,6,,,,,,,,,,,,,99,,,,,,,
4,"4178-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"4178-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,6,99,1,31,1,,0,17,97,,5,3,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4179-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",45,1,99,1,31,1,,0,1,98,16,7,98,29,1,1,1,1,1,,,,1,2,,,,2,,17,"KINONDONI",7,1,4,"KINONDONI",7,1
2,"4179-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,2,99,1,31,1,,0,1,98,7,3,98,42,7,1,1,1,1,,,,1,1,,,,2,,23,"KINONDONI",7,1,4,"KINONDONI",7,1
1,"4180-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,1,99,1,31,1,,0,10,97,,1,97,,3,1,1,1,2,,,,1,2,,,,2,,13,"KINONDONI",7,1,4,"SENGEREMA",20,2
2,"4180-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,2,99,1,31,1,,0,11,98,41,3,98,29,3,1,1,1,2,,,,1,1,,,,2,,13,"KINONDONI",7,1,4,"SENGEREMA",20,2
3,"4180-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,3,99,1,31,1,,0,16,1,,,2,,,1,6,,,,,,,,,,,,,13,"KINONDONI",7,1,4,"KINONDONI",7,1
4,"4180-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"4180-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"4180-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4192-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,1,99,1,31,1,,0,1,97,,1,98,42,1,1,5,,,,,,,,,,,,,34,"TEMEKE",7,3,5,"KISARAWE",6,3
2,"4192-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4193-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,1,99,1,31,1,,0,9,97,,1,97,,3,1,3,,,,,,1,2,,,,2,,7,"SINGIDA RURAL",13,2,5,"SINGIDA RURAL",13,2
2,"4193-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,2,99,1,6,1,,0,11,97,,3,97,,3,1,3,,,,,,1,1,,,,2,,4,"TEMEKE",7,3,1,"NACHINGWEA",8,3
3,"4193-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,6,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4195-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",67,1,99,1,31,1,,0,1,98,32,1,98,35,1,1,2,4,2,,,,1,2,,,,1,1,99,,,,,,,
2,"4195-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,2,99,1,31,1,,0,1,98,25,1,98,53,1,1,2,3,2,,,,1,1,,,,2,,8,"ILALA",7,2,4,"KISARAWE",6,3
3,"4195-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,4,99,1,31,1,,0,15,98,14,3,2,,,1,6,,,,,,,,,,,,,8,"ILALA",7,2,4,"ILALA",7,2
1,"4196-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",45,1,99,1,31,1,,0,10,98,30,1,98,29,1,1,1,2,1,,,,1,2,,,,2,,14,"ILALA",7,2,4,"KISARAWE",6,3
2,"4196-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,2,99,1,31,1,,0,10,98,15,1,98,36,1,1,1,1,1,,,,1,1,,,,2,,8,"KISARAWE",6,3,3,"KISARAWE",6,3
3,"4196-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,14,1,,,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
4,"4196-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
5,"4196-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"4196-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,4,99,1,31,1,,0,14,97,,7,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4197-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",75,1,99,1,31,1,,0,1,98,27,1,98,50,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"4197-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",72,2,99,1,31,1,,0,1,98,9,1,98,33,1,1,1,1,2,,,,1,1,,,,2,,52,"KISARAWE",6,3,3,"KISARAWE",6,3
3,"4197-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,6,99,1,31,1,,0,14,97,,3,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
4,"4197-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,6,99,1,31,1,,0,14,97,,3,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
5,"4197-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,6,99,1,31,1,,0,14,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
6,"4197-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,99,1,31,1,,0,14,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
7,"4197-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,5,99,1,31,1,,0,1,98,8,1,98,28,1,1,7,,,,,,,,,,,,,99,,,,,,,
1,"4198-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,1,99,1,31,1,,0,1,98,50,1,98,41,1,1,1,2,2,,,,1,2,,,,2,,99,,,,,,,
2,"4198-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",40,2,99,1,31,1,,0,1,98,33,1,97,,1,1,1,1,2,,,,1,1,,,,2,,99,,,,,,,
3,"4198-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,4,99,1,31,1,,0,15,97,,1,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"4198-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,,0,14,1,,,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
5,"4198-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
6,"4198-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"4198-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,16,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"4198-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4199-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,1,99,1,31,1,,0,1,98,12,1,98,24,1,1,3,,,,,,1,2,,,,2,,7,"ILALA",7,2,4,"DODOMA RURAL",1,4
2,"4199-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,2,99,1,31,1,,0,1,98,25,3,97,,1,1,3,,,,,,1,1,,,,2,,8,"ILALA",7,2,4,"ULANGA",5,4
3,"4199-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,4,99,1,31,1,,0,14,97,,7,2,,,1,6,,,,,,,,,,,,,8,"ILALA",7,2,4,"ULANGA",5,4
4,"4199-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4200-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",85,1,99,1,31,1,,0,15,98,30,1,98,35,1,1,1,2,2,,,,1,2,,,,2,,99,,,,,,,
2,"4200-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",58,2,99,1,31,1,,0,1,98,7,1,98,44,1,1,1,1,2,,,,1,1,,,,2,,39,"RUFIJI",6,5,3,"RUFIJI",6,5
3,"4200-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"4200-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"4200-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
6,"4200-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"4200-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,6,99,1,31,1,,0,14,97,,7,97,,3,2,,,,,,,,,,,,,,,,,,,,,
8,"4200-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,,0,14,98,6,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
9,"4200-001",9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,,0,14,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
10,"4200-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,99,1,31,1,,0,14,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"4211-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",53,1,99,1,31,1,,0,1,98,42,7,98,45,7,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"4211-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,2,99,1,31,1,,0,1,98,20,7,98,18,7,1,1,1,2,,,,1,1,,,,2,,4,"KILWA",8,1,3,"KILWA",8,1
3,"4211-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
1,"4212-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",80,1,99,1,31,1,,0,1,98,70,1,98,69,1,1,1,4,2,,,,1,2,,,,2,,99,,,,,,,
2,"4212-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,2,99,1,31,1,,0,1,97,,1,98,28,1,1,1,4,2,,,,1,1,,,,2,,99,,,,,,,
3,"4212-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4212-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4213-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,1,99,1,31,1,,0,1,98,20,1,97,,1,1,1,2,2,,,,1,2,,,,2,,99,,,,,,,
2,"4213-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,2,,,,1,1,,,,2,,4,"RUFIJI",6,5,3,"RUFIJI",6,5
3,"4213-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,14,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
4,"4213-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
5,"4213-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,16,1,,,97,,3,2,,,,,,,,,,,,,,,,,,,,,
6,"4213-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"4213-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,8,99,1,31,1,,0,14,97,,3,97,,3,1,6,,,,,,,,,,,,,2,"RUFIJI",6,5,4,"RUFIJI",6,5
1,"4214-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,1,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"4214-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,99,1,31,1,,0,1,97,,1,97,,3,1,1,1,2,,,,1,1,,,,2,,2,"RUFIJI",6,5,4,"RUFIJI",6,5
3,"4214-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4215-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,1,99,1,31,1,,0,10,97,,3,97,,3,1,1,1,2,,,,1,2,,,,2,,1,"KINONDONI",7,1,5,"RUFIJI",6,5
2,"4215-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,2,99,1,31,1,,0,1,98,17,7,98,22,3,1,1,1,2,,,,1,1,,,,2,,1,"KINONDONI",7,1,3,"TEMEKE",7,3
3,"4215-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4215-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,5,99,1,31,2,"X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"4216-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,1,99,1,31,1,,0,1,97,,1,6,,3,1,1,1,2,,,,1,2,,,,2,,5,"KILWA",8,1,5,"KILWA",8,1
2,"4216-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,2,99,1,31,1,,0,1,98,16,3,97,,1,1,1,1,2,,,,1,1,,,,2,,5,"KILWA",8,1,3,"KILWA",8,1
3,"4216-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4216-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"4216-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"4216-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",66,7,99,1,31,1,,0,15,98,30,1,98,54,1,1,1,4,2,,,,2,,,,,1,,5,"KILWA",8,1,5,"KILWA",8,1
7,"4216-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,8,99,1,31,1,,0,1,97,,3,98,1,1,1,1,1,2,,,,1,8,,,,2,,3,"KILWA",8,1,5,"KILWA",8,1
8,"4216-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,8,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,2,,,,1,7,,,,2,,0,"KILWA",8,1,3,"KILWA",8,1
9,"4216-001",9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,4,99,1,31,1,,0,14,97,,1,2,,,2,,,,,,,,,,,,,,,,,,,,,
10,"4216-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,4,99,1,31,1,,0,14,97,,7,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4217-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,1,99,1,31,1,,0,1,98,18,1,97,,1,1,1,1,3,,,,1,2,,,,2,,5,"TEMEKE",7,3,5,"RUFIJI",6,5
2,"4217-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,2,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,3,,,,1,1,,,,2,,5,"RUFIJI",6,5,3,"RUFIJI",6,5
3,"4217-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,16,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4217-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"4217-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"4218-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",38,1,99,1,31,1,,0,5,98,32,5,98,20,3,1,6,,,,,,,,,,,,,14,"ILALA",7,2,1,"ROMBO",3,1
1,"4230-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,1,99,1,30,1,,0,10,97,,5,97,,6,1,4,,,,,,,,,,,,,3,"DODOMA URBAN",1,5,4,"DODOMA URBAN",1,5
2,"4230-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,30,1,,0,17,97,,5,1,,,2,,,,,,,,,,,,,,,,,,,,,
3,"4230-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,8,99,1,30,1,,0,17,97,,6,98,2,6,2,,,,,,,,,,,,,,,,,,,,,
4,"4230-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,8,99,1,30,1,,0,17,97,,6,98,0,6,2,,,,,,,,,,,,,,,,,,,,,
5,"4230-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,9,99,1,30,1,,0,12,98,4,7,98,13,7,1,6,,,,,,,,,,,,,3,"DODOMA URBAN",1,5,1,"MPWAPWA",1,2
1,"4232-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,1,99,1,30,1,,0,10,97,,3,98,25,3,1,1,1,2,,,,1,2,,,,2,,99,,,,,,,
2,"4232-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,2,99,1,30,1,,0,7,97,,3,97,,3,1,1,1,2,,,,1,1,,,,2,,13,"KINONDONI",7,1,1,"ROMBO",3,1
3,"4232-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,30,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"4232-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,30,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
